"PNuid_NLidu","Name_en","Nom_fr","Province","Latitude","Longitude"
5309,"Caledonia","Caledonia","ON",43.069335,-79.954359
5310,"Scotland","Scotland","ON",43.024444,-80.374444
5311,"Oakland","Oakland","ON",43.030556,-80.331945
5312,"Waterford","Waterford","ON",42.931667,-80.29111
5313,"Townsend","Townsend","ON",42.893334,-80.14111
5314,"Jarvis","Jarvis","ON",42.886112,-80.112778
5315,"Hagersville","Hagersville","ON",42.961945,-80.051667
5316,"Simcoe","Simcoe","ON",42.839741,-80.304403
5317,"Port Dover","Port Dover","ON",42.789722,-80.209166
5318,"Selkirk","Selkirk","ON",42.833333,-79.931667
5319,"Peacock Point","Peacock Point","ON",42.793333,-79.983334
5320,"Vaughan Survey","Vaughan Survey","ON",42.788334,-80.135277
5321,"Nanticoke","Nanticoke","ON",42.807498,-80.065392
5322,"Featherstone","Featherstone","ON",42.824167,-79.844723
5323,"Cayuga","Cayuga","ON",42.95141,-79.853324
5324,"Dunnville","Dunnville","ON",42.906401,-79.615087
5325,"Oswego Park","Oswego Park","ON",42.980277,-79.566112
5326,"Byng","Byng","ON",42.89162,-79.627309
5327,"York","York","ON",43.0225,-79.888611
5328,"Sims Locks","Sims Locks","ON",43.048889,-79.910555
5329,"Teeterville","Teeterville","ON",42.94246,-80.439564
5330,"Bill's Corners","Bill's Corners","ON",42.813333,-80.374444
5331,"Delhi","Delhi","ON",42.849445,-80.491667
5332,"Gilbertville","Gilbertville","ON",42.828333,-80.483888
5333,"Pine Grove","Pine Grove","ON",42.780277,-80.456945
5334,"Vittoria","Vittoria","ON",42.762223,-80.323056
5335,"Port Ryerse","Port Ryerse","ON",42.757222,-80.258333
5336,"Turkey Point","Turkey Point","ON",42.693611,-80.327777
5337,"Normandale","Normandale","ON",42.710833,-80.310001
5338,"Port Rowan","Port Rowan","ON",42.626389,-80.452222
5339,"Walsingham","Walsingham","ON",42.676111,-80.524168
5340,"Langton","Langton","ON",42.747124,-80.577635
5341,"Courtland","Courtland","ON",42.8425,-80.633332
5342,"Otterville","Otterville","ON",42.922832,-80.596113
5343,"Burgessville","Burgessville","ON",43.024722,-80.653333
5344,"Norwich","Norwich","ON",42.988612,-80.597499
5345,"Woodstock","Woodstock","ON",43.131898,-80.749269
5346,"Ingersoll","Ingersoll","ON",43.038268,-80.881462
5347,"Oakville","Oakville","ON",43.456069,-79.690102
5348,"Bronte","Bronte","ON",43.389445,-79.717777
5349,"Kilbride","Kilbride","ON",43.424445,-79.938889
5350,"Carlisle","Carlisle","ON",43.394685,-79.980346
5351,"Freelton","Freelton","ON",43.399722,-80.038333
5352,"Pleasant View Survey","Pleasant View Survey","ON",43.301389,-79.913333
5353,"Waterdown","Waterdown","ON",43.336666,-79.894444
5354,"Burlington","Burlington","ON",43.37,-79.814168
5355,"Mitchell","Mitchell","ON",43.469024,-81.199595
5356,"Seaforth","Seaforth","ON",43.554445,-81.394165
5357,"Clinton","Clinton","ON",43.616667,-81.539723
5358,"Hensall","Hensall","ON",43.436944,-81.503334
5359,"Stratford","Stratford","ON",43.371537,-80.981413
5360,"St. Marys","St. Marys","ON",43.259444,-81.133056
5361,"Tavistock","Tavistock","ON",43.321667,-80.835555
5362,"Exeter","Exeter","ON",43.354999,-81.480556
5363,"Binbrook","Binbrook","ON",43.120833,-79.804444
5364,"Hamilton","Hamilton","ON",43.25757,-79.869281
5365,"Winona","Winona","ON",43.208056,-79.651111
5366,"Ancaster","Ancaster","ON",43.222776,-79.977221
5367,"Dundas","Dundas","ON",43.26557,-79.954796
5368,"Conn","Conn","ON",43.998055,-80.568055
5369,"Williamsford","Williamsford","ON",44.369385,-80.867855
5370,"Mississauga","Mississauga","ON",43.585555,-79.657221
5371,"Stoney Creek","Stoney Creek","ON",43.218295,-79.708461
5372,"Smithville","Smithville","ON",43.097223,-79.546389
5373,"Beamsville","Beamsville","ON",43.165833,-79.476389
5374,"Grimsby","Grimsby","ON",43.194155,-79.557431
5375,"Vineland","Vineland","ON",43.153889,-79.392222
5376,"Winona Park","Winona Park","ON",43.223888,-79.641389
5377,"Millgrove","Millgrove","ON",43.336562,-79.95827
5378,"Eden Mills","Eden Mills","ON",43.578611,-80.143334
5379,"Arkell","Arkell","ON",43.537377,-80.168033
5380,"Everton","Everton","ON",43.664444,-80.157223
5381,"Orton","Orton","ON",43.783333,-80.226944
5382,"Huttonville","Huttonville","ON",43.646389,-79.801388
5383,"Belfountain","Belfountain","ON",43.792778,-80.015555
5384,"Melancthon","Melancthon","ON",44.107223,-80.263889
5385,"Corbetton","Corbetton","ON",44.138889,-80.326944
5386,"Lloydtown","Lloydtown","ON",43.990834,-79.694722
5387,"Laurel","Laurel","ON",43.952499,-80.209723
5388,"Mono Centre","Mono Centre","ON",44.028334,-80.071112
5389,"Camilla","Camilla","ON",43.999723,-80.116389
5390,"Elba","Elba","ON",44.054166,-80.131945
5391,"Mansfield","Mansfield","ON",44.168889,-80.0375
5392,"Honeywood","Honeywood","ON",44.222778,-80.188889
5393,"Whitfield","Whitfield","ON",44.148334,-80.135279
5394,"Ballycroy","Ballycroy","ON",43.9725,-79.870834
5395,"Connor","Connor","ON",43.985833,-79.925
5396,"Terra Cotta","Terra Cotta","ON",43.719167,-79.935278
5397,"Ballinafad","Ballinafad","ON",43.696112,-80.011944
5398,"Fenwick","Fenwick","ON",43.024723,-79.361111
5399,"Fonthill","Fonthill","ON",43.043889,-79.287499
5400,"Welland","Welland","ON",42.990052,-79.250841
5401,"Dain City","Dain City","ON",42.945833,-79.243334
5402,"Port Robinson","Port Robinson","ON",43.040571,-79.208886
5403,"Allanburg","Allanburg","ON",43.076388,-79.208333
5404,"Campden","Campden","ON",43.135,-79.434168
5405,"Jordan","Jordan","ON",43.146945,-79.368888
5406,"Jordan Station","Jordan Station","ON",43.162777,-79.363889
5407,"Virgil","Virgil","ON",43.222822,-79.123119
5408,"Queenston","Queenston","ON",43.165,-79.055833
5409,"Niagara-on-the-Lake","Niagara-on-the-Lake","ON",43.254708,-79.08045
5410,"St. Davids","St. Davids","ON",43.156667,-79.108889
5411,"Chippawa","Chippawa","ON",43.055834,-79.046944
5412,"Niagara Falls","Niagara Falls","ON",43.107902,-79.071532
5413,"Thorold","Thorold","ON",43.113929,-79.198559
5414,"St. Catharines","St. Catharines","ON",43.160094,-79.245402
5415,"Wellandport","Wellandport","ON",43.005,-79.480277
5416,"St. Anns","St. Anns","ON",43.075277,-79.500555
5417,"Douglastown","Douglastown","ON",42.970555,-79.024722
5418,"Black Creek","Black Creek","ON",42.98,-79.024999
5419,"Stevensville","Stevensville","ON",42.944481,-79.054471
5420,"Port Colborne","Port Colborne","ON",42.901376,-79.245189
5421,"Camelot Beach","Camelot Beach","ON",42.879722,-79.3025
5422,"Wainfleet","Wainfleet","ON",42.924444,-79.375833
5423,"Long Beach","Long Beach","ON",42.864722,-79.384445
5424,"Crystal Beach","Crystal Beach","ON",42.8675,-79.059166
5425,"Oakhill Forest","Oakhill Forest","ON",42.899167,-79.024722
5426,"Ridgewood","Ridgewood","ON",42.899167,-79.037221
5427,"Fort Erie","Fort Erie","ON",42.913763,-78.922583
5428,"Crescent Park","Crescent Park","ON",42.895,-78.964999
5429,"Nelles Corners","Nelles Corners","ON",42.926944,-79.953055
5430,"New Credit","New Credit","ON",42.999722,-80.097223
5431,"Cooks Mills","Cooks Mills","ON",42.996388,-79.17889
5432,"Winger","Winger","ON",42.943332,-79.439999
5433,"St. Williams","St. Williams","ON",42.6675,-80.414999
5434,"Long Point","Long Point","ON",42.58036,-80.43294
5435,"Vienna","Vienna","ON",42.681944,-80.790555
5436,"Port Burwell","Port Burwell","ON",42.646897,-80.799061
5437,"Straffordville","Straffordville","ON",42.749444,-80.774722
5438,"Richmond","Richmond","ON",42.763888,-80.844723
5439,"Aylmer","Aylmer","ON",42.771978,-80.983999
5440,"Springfield","Springfield","ON",42.826666,-80.933333
5441,"New Sarum","New Sarum","ON",42.776666,-81.0825
5442,"Sparta","Sparta","ON",42.702778,-81.079722
5443,"Port Bruce","Port Bruce","ON",42.657499,-81.012222
5444,"Tillsonburg","Tillsonburg","ON",42.868055,-80.730833
5445,"Culloden","Culloden","ON",42.889444,-80.847222
5446,"Brownsville","Brownsville","ON",42.861667,-80.839444
5447,"Sweaburg","Sweaburg","ON",43.0675,-80.761666
5448,"Beachville","Beachville","ON",43.09234,-80.833795
5449,"Embro","Embro","ON",43.155277,-80.900555
5450,"Thamesford","Thamesford","ON",43.057499,-81.002222
5451,"Lakeside","Lakeside","ON",43.201388,-81.024167
5452,"Thorndale","Thorndale","ON",43.104774,-81.140566
5453,"Dorchester","Dorchester","ON",42.985371,-81.058364
5454,"Nilestown","Nilestown","ON",42.972778,-81.110278
5455,"Belmont","Belmont","ON",42.885834,-81.08611
5456,"Lambeth","Lambeth","ON",42.908055,-81.294167
5457,"Port Stanley","Port Stanley","ON",42.666389,-81.210834
5458,"St. Thomas","St. Thomas","ON",42.780834,-81.185555
5459,"Fingal","Fingal","ON",42.713056,-81.311111
5460,"Union","Union","ON",42.705223,-81.192977
5461,"Norman","Norman","ON",42.738611,-81.196388
5462,"Wallacetown","Wallacetown","ON",42.633334,-81.466943
5463,"Dutton","Dutton","ON",42.664722,-81.502222
5464,"West Lorne","West Lorne","ON",42.603055,-81.606945
5465,"Rodney","Rodney","ON",42.568888,-81.683333
5466,"Glencoe","Glencoe","ON",42.748624,-81.709954
5467,"Wardsville","Wardsville","ON",42.656649,-81.754
5468,"Melbourne","Melbourne","ON",42.816666,-81.552499
5469,"Appin","Appin","ON",42.795834,-81.649167
5470,"Chippewas of the Thames","Chippewas of the Thames","ON",42.800424,-81.449491
5472,"Mount Brydges","Mount Brydges","ON",42.908333,-81.495277
5473,"Shedden","Shedden","ON",42.740555,-81.346388
5474,"Strathroy","Strathroy","ON",42.958471,-81.620205
5475,"Delaware","Delaware","ON",42.909722,-81.42111
5476,"Arkona","Arkona","ON",43.074831,-81.831137
5477,"Warwick","Warwick","ON",43.003612,-81.944722
5478,"Watford","Watford","ON",42.950277,-81.879999
5479,"Adelaide","Adelaide","ON",43.005001,-81.712222
5480,"Kerwood","Kerwood","ON",42.945834,-81.743612
5481,"Poplar Hill","Poplar Hill","ON",43.005832,-81.515
5482,"Coldstream","Coldstream","ON",43.019167,-81.499723
5483,"Nairn","Nairn","ON",43.111389,-81.557778
5484,"Ilderton","Ilderton","ON",43.079448,-81.381635
5485,"Denfield","Denfield","ON",43.131277,-81.433492
5486,"Arva","Arva","ON",43.05,-81.293611
5487,"Ailsa Craig","Ailsa Craig","ON",43.145775,-81.530826
5488,"Clandeboye","Clandeboye","ON",43.198056,-81.450277
5489,"Forest","Forest","ON",43.098837,-82.000559
5490,"Thedford","Thedford","ON",43.164579,-81.854891
5491,"Parkhill","Parkhill","ON",43.166389,-81.683055
5492,"Camlachie","Camlachie","ON",43.036666,-82.163055
5493,"Petrolia","Petrolia","ON",42.881411,-82.151847
5494,"Wyoming","Wyoming","ON",42.953726,-82.1191
5495,"Port Franks","Port Franks","ON",43.22729,-81.886733
5497,"Ipperwash Beach","Ipperwash Beach","ON",43.205799,-81.975572
5498,"Froomfield","Froomfield","ON",42.913929,-82.436241
5500,"Corunna","Corunna","ON",42.885556,-82.448334
5501,"Courtright","Courtright","ON",42.81861,-82.468888
5502,"Mooretown","Mooretown","ON",42.839166,-82.464445
5503,"Brigden","Brigden","ON",42.8125,-82.282778
5504,"Port Lambton","Port Lambton","ON",42.656539,-82.498169
5505,"Sombra","Sombra","ON",42.712399,-82.473872
5506,"Wallaceburg","Wallaceburg","ON",42.594723,-82.384167
5507,"Dresden","Dresden","ON",42.590277,-82.181667
5508,"Tupperville","Tupperville","ON",42.590278,-82.269444
5510,"Newbury","Newbury","ON",42.684146,-81.79828
5511,"Bothwell","Bothwell","ON",42.631944,-81.870001
5512,"Thamesville","Thamesville","ON",42.555278,-81.977221
5513,"Moraviantown","Moraviantown","ON",42.580834,-81.89361
5514,"Highgate","Highgate","ON",42.501111,-81.815279
5515,"Duart","Duart","ON",42.501945,-81.751945
5516,"Oil Springs","Oil Springs","ON",42.780885,-82.118045
5517,"Oil City","Oil City","ON",42.813056,-82.124166
5518,"Chatham","Chatham","ON",42.4,-82.189722
5519,"Blenheim","Blenheim","ON",42.333333,-81.998611
5520,"Ridgetown","Ridgetown","ON",42.440556,-81.884167
5521,"Tilbury","Tilbury","ON",42.261685,-82.433173
5522,"Shrewsbury","Shrewsbury","ON",42.300555,-81.925001
5523,"Erie Beach","Erie Beach","ON",42.265556,-82.000556
5524,"Erieau","Erieau","ON",42.260556,-81.9225
5525,"Dealtown","Dealtown","ON",42.248055,-82.098333
5526,"North Buxton","North Buxton","ON",42.310279,-82.225001
5527,"Charing Cross","Charing Cross","ON",42.3325,-82.097778
5528,"Morpeth","Morpeth","ON",42.393056,-81.845556
5529,"Stoney Point/Pointe-aux-Roches","Stoney Point/Pointe-aux-Roches","ON",42.310238,-82.549117
5530,"Comber","Comber","ON",42.231111,-82.552777
5531,"Belle River","Belle River","ON",42.291389,-82.704446
5532,"Essex","Essex","ON",42.173055,-82.818889
5533,"La Salle","La Salle","ON",42.233889,-83.093889
5534,"McGregor","McGregor","ON",42.144143,-82.968946
5535,"Amherstburg","Amherstburg","ON",42.104167,-83.103611
5536,"Harrow","Harrow","ON",42.035556,-82.918334
5537,"Willowood","Willowood","ON",42.043334,-83.086112
5538,"Comet","Comet","ON",42.013333,-82.985833
5539,"Colchester","Colchester","ON",41.986389,-82.934722
5540,"Oxley","Oxley","ON",41.9925,-82.888334
5541,"Cedarhurst Park","Cedarhurst Park","ON",42.014444,-82.782221
5542,"Linden Beach","Linden Beach","ON",42.023611,-82.758334
5543,"Kingsville","Kingsville","ON",42.038306,-82.738662
5544,"Ruthven","Ruthven","ON",42.0525,-82.672779
5545,"Union","Union","ON",42.039722,-82.673611
5546,"Leamington","Leamington","ON",42.050834,-82.599167
5547,"Cottam","Cottam","ON",42.129722,-82.744445
5548,"Wheatley","Wheatley","ON",42.09389,-82.461945
5549,"Holiday Harbour","Holiday Harbour","ON",42.078333,-82.45
5550,"Oriole Parkway","Oriole Parkway","ON",42.375277,-82.21139
5551,"Louisville","Louisville","ON",42.476389,-82.120556
5552,"North Thamesville","North Thamesville","ON",42.568889,-82.001666
5553,"Florence","Florence","ON",42.657778,-82.008056
5554,"Beaver Meadow","Beaver Meadow","ON",42.713055,-82.243334
5555,"Wilkesport","Wilkesport","ON",42.727777,-82.362501
5556,"Marthaville","Marthaville","ON",42.906389,-82.1675
5557,"Wanstead","Wanstead","ON",42.948333,-82.046666
5558,"Brights Grove","Brights Grove","ON",43.028538,-82.251612
5559,"Point Edward","Point Edward","ON",42.996505,-82.408665
5560,"Sarnia","Sarnia","ON",42.990969,-82.377137
5561,"Blackwell","Blackwell","ON",43.020278,-82.319723
5562,"Errol","Errol","ON",43.043591,-82.190129
5563,"Highland Glen","Highland Glen","ON",43.098204,-82.11017
5564,"Gustin Grove","Gustin Grove","ON",43.152549,-82.036716
5565,"Walker Woods","Walker Woods","ON",43.228056,-81.852223
5566,"Walden Place","Walden Place","ON",43.217493,-81.862358
5567,"Dashwood","Dashwood","ON",43.346111,-81.635277
5568,"Grand Bend","Grand Bend","ON",43.308583,-81.757869
5569,"Lucan","Lucan","ON",43.187777,-81.401389
5570,"Huron Park","Huron Park","ON",43.288212,-81.492954
5571,"Centralia","Centralia","ON",43.284167,-81.473055
5572,"Birr","Birr","ON",43.121389,-81.332778
5573,"Granton","Granton","ON",43.219723,-81.301667
5574,"Kirkton","Kirkton","ON",43.32361,-81.313333
5575,"Staffa","Staffa","ON",43.441945,-81.338612
5576,"Zurich","Zurich","ON",43.421327,-81.624946
5577,"Brucefield","Brucefield","ON",43.525555,-81.517778
5578,"Vanastra","Vanastra","ON",43.583611,-81.5225
5579,"Bayfield","Bayfield","ON",43.56,-81.699166
5580,"Egmondville","Egmondville","ON",43.544722,-81.403055
5581,"Dublin","Dublin","ON",43.504167,-81.286111
5582,"Shakespeare","Shakespeare","ON",43.369444,-80.836945
5583,"Gads Hill","Gads Hill","ON",43.443889,-80.923055
5584,"St. Joseph","St. Joseph","ON",43.414445,-81.705555
5585,"Beach O'Pines","Beach O'Pines","ON",43.291391,-81.785019
5586,"Lobo","Lobo","ON",43,-81.421666
5587,"Goderich","Goderich","ON",43.738055,-81.704445
5588,"Benmiller","Benmiller","ON",43.721666,-81.624723
5589,"Blyth","Blyth","ON",43.734722,-81.428334
5590,"Londesborough","Londesborough","ON",43.698888,-81.4775
5591,"Kinburn","Kinburn","ON",43.629167,-81.419445
5592,"Dungannon","Dungannon","ON",43.854445,-81.599166
5593,"Lucknow","Lucknow","ON",43.96139,-81.514444
5594,"Port Albert","Port Albert","ON",43.880733,-81.715428
5595,"Nile","Nile","ON",43.811666,-81.632222
5596,"St. Helens","St. Helens","ON",43.903056,-81.510001
5597,"Ripley","Ripley","ON",44.07144,-81.578024
5598,"Kinlough","Kinlough","ON",44.059445,-81.441111
5599,"Riversdale","Riversdale","ON",44.089999,-81.338611
5600,"Tiverton","Tiverton","ON",44.266945,-81.544443
5601,"Chepstow","Chepstow","ON",44.154166,-81.276388
5602,"Kincardine","Kincardine","ON",44.169444,-81.634721
5603,"Point Clark","Point Clark","ON",44.071854,-81.746876
5604,"Lurgan Beach","Lurgan Beach","ON",44.08649,-81.735158
5605,"Huron Ridge","Huron Ridge","ON",44.192172,-81.624736
5606,"Inverhuron","Inverhuron","ON",44.285555,-81.586111
5607,"Underwood","Underwood","ON",44.306945,-81.483888
5608,"Paisley","Paisley","ON",44.3075,-81.274167
5609,"Chesley","Chesley","ON",44.296861,-81.093784
5610,"Windsor","Windsor","ON",42.293488,-83.051395
5611,"Tecumseh","Tecumseh","ON",42.320833,-82.885277
5612,"St. Clair Beach","St. Clair Beach","ON",42.319167,-82.857779
5613,"North Woodslee","North Woodslee","ON",42.214445,-82.715556
5614,"Deerbrook","Deerbrook","ON",42.294166,-82.623054
5615,"St. Joachim","St. Joachim","ON",42.271667,-82.634999
5616,"Staples","Staples","ON",42.170833,-82.596111
5617,"Alvinston","Alvinston","ON",42.819383,-81.864926
5618,"Mount Salem","Mount Salem","ON",42.712222,-80.934167
5619,"Salford","Salford","ON",42.9975,-80.826944
5620,"Putnam","Putnam","ON",42.989721,-80.953888
5621,"London","London","ON",42.981772,-81.249056
5622,"Komoka","Komoka","ON",42.958079,-81.400602
5623,"Grande Pointe","Grande Pointe","ON",42.440555,-82.354166
5624,"Pain Court","Pain Court","ON",42.392798,-82.292785
5625,"Eden","Eden","ON",42.793334,-80.746111
5626,"Walsh","Walsh","ON",42.764722,-80.388055
5627,"Wyecombe","Wyecombe","ON",42.779292,-80.554948
5628,"Springford","Springford","ON",42.916389,-80.669166
5629,"Mount Elgin","Mount Elgin","ON",42.958611,-80.792222
5630,"Glanworth","Glanworth","ON",42.867223,-81.198332
5631,"Port Maitland","Port Maitland","ON",42.858891,-79.57255
5632,"Canborough","Canborough","ON",42.993612,-79.676944
5633,"Caistorville","Caistorville","ON",43.051111,-79.715278
5634,"Attercliffe","Attercliffe","ON",42.992223,-79.586112
5635,"Canfield","Canfield","ON",42.975278,-79.751388
5636,"Holstein","Holstein","ON",44.059166,-80.759445
5637,"Elmwood","Elmwood","ON",44.241537,-81.056195
5638,"Port Elgin","Port Elgin","ON",44.436944,-81.390833
5639,"Southampton","Southampton","ON",44.490108,-81.371326
5641,"Tara","Tara","ON",44.468146,-81.142858
5642,"Hepworth","Hepworth","ON",44.633888,-81.135834
5643,"Shallow Lake","Shallow Lake","ON",44.616112,-81.087777
5644,"Chatsworth","Chatsworth","ON",44.453889,-80.894999
5645,"Holland Centre","Holland Centre","ON",44.393888,-80.793889
5646,"Berkeley","Berkeley","ON",44.364935,-80.726504
5647,"Desboro","Desboro","ON",44.39889,-80.98889
5648,"Kilsyth","Kilsyth","ON",44.512222,-81.014445
5649,"Owen Sound","Owen Sound","ON",44.569723,-80.930555
5650,"Wiarton","Wiarton","ON",44.740556,-81.139999
5651,"Meaford","Meaford","ON",44.603841,-80.593956
5652,"Thornbury","Thornbury","ON",44.559723,-80.455001
5653,"Lion's Head","Lion's Head","ON",44.986389,-81.254723
5654,"Sauble Beach","Sauble Beach","ON",44.63576,-81.266929
5655,"Oliphant","Oliphant","ON",44.728681,-81.274123
5656,"Park Head","Park Head","ON",44.596667,-81.139166
5657,"Cruickshank","Cruickshank","ON",44.596111,-81.042779
5658,"Allenford","Allenford","ON",44.536389,-81.177777
5659,"Walters Falls","Walters Falls","ON",44.488611,-80.708056
5660,"Bognor","Bognor","ON",44.522778,-80.743056
5661,"Leith","Leith","ON",44.622902,-80.871609
5662,"Kiowana Beach","Kiowana Beach","ON",44.655,-80.627778
5663,"Clarksburg","Clarksburg","ON",44.545834,-80.461667
5664,"Craigleith","Craigleith","ON",44.524723,-80.329722
5665,"Heathcote","Heathcote","ON",44.497778,-80.492777
5666,"Ravenna","Ravenna","ON",44.469449,-80.41721
5667,"Feversham","Feversham","ON",44.339167,-80.37389
5668,"Maxwell","Maxwell","ON",44.301637,-80.398785
