Year,Ontario GHG ID,Facility Owner,Facility Name,Facility City,Facility Primary NAICS Code,Carbon dioxide (CO2) from non-biomass in CO2e (t),Carbon dioxide (CO2) from biomass in CO2e (t),Methane (CH4) in CO2e (t),Nitrous oxide (N2O) in CO2e (t),Sulphur hexafluoride (SF6) in CO2e (t),Hydrofluorocarbons (HFCs) in CO2e (t),Perfluorocarbons (PFCs) in CO2e (t),Nitrogen Trifluoride (NF3) in CO2e (t),Total CO2e from all sources in CO2e (t),Reporting Amount in CO2e (t),Verification Amount in CO2e (t),Accredited Verification Body
2013,1039,Enwave Energy Corporation,Pearl Street Steam Plant,Toronto,221330,110065.541,0,45.213,597.37,0,0,0,,110709,110709,110709,Internat Energy Solutions Canada Inc.
2013,1040,Enwave Energy Corporation,Walton Street Steam Plant,Toronto,221330,85669.471,0,35.028,464.07,0,0,0,,86169,86169,86169,Internat Energy Solutions Canada Inc.
2013,1041,Essar Power Canada Ltd.,Essar Power Canada Ltd,Sault Ste. Marie,221119,1659521.821,0,11564.931,3823.85,0,0,0,,1674911,1674911,1674911,RWDI AIR Inc.
2013,1042,Essar Steel Algoma Inc.,Essar Steel Algoma Inc,Sault Ste. Marie,331110,2730115.571,0,23766.813,2058.4,0,0,0,,2755941,2755941,2755941,RWDI AIR Inc.
2013,1043,Essroc Canada Inc.,Picton  Plant,Picton,327310,471239.19,0,638.085,537.23,0,0,0,,472415,472415,472415,Ernst & Young LLP
2013,1045,Federal White Cement Ltd.,Woodstock Plant,Woodstock,327310,395732.458,0,96.8604,468.596,0,0,0,,396298,396298,396298,Stantec Consulting Ltd.
2013,1046,Flakeboard Company Limited,Flakeboard Company Limited,Sault Ste Marie,321216,41895,46394,328.755,841.96,0,0,0,,89460,43066,43066,Conestoga-Rovers & Associates Limited (CRA)
2013,1047,"Ford Motor Company of Canada, Limited",Oakville Assembly Plant,Oakville,336110,70649.157,0,29.358,394.01,0,0,0,,71073,71073,71073,"Advanced Waste Management System, Inc."
2013,1049,Veresen Energy Infrastructure Inc.,London District Energy,London,221330,44024.74,0,241.1703,356.004,0,0,0,,44622,44622,44622,NSF International
2013,1051,GDF Suez Energy Canada Inc.,West Windsor Power,Windsor,221112,380046.97,0,623.8659,3213.801,0,0,0,,383885,383885,383885,RWDI AIR Inc.
2013,1052,General Motors of Canada Limited,CAMI Assembly Plant,Ingersoll,336110,42450.827,0,17.556,230.95,0,0,0,,42700,42700,42700,Conestoga-Rovers & Associates Limited (CRA)
2013,1053,General Motors of Canada Limited,Oshawa Car Assembly Plant,Oshawa,336110,126160.1,0,61.782,613.8,0,0,0,,126836,126836,126836,Conestoga-Rovers & Associates Limited (CRA)
2013,1054,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Cambridge Mill",Cambridge,331110,26359.2218,3095.4102,7.8876,89.869,0,0,0,,29553,26457,26457,Conestoga-Rovers & Associates Limited (CRA)
2013,1055,Gerdau Ameristeel Corporation,"Gerdau Ameristeel Corporation, Whitby Mill",Whitby,331110,67022.846,0,22.281,445.78,0,0,0,,67491,67491,67491,Conestoga-Rovers & Associates Limited (CRA)
2013,1056,GOLDCORP CANADA LTD,Musselwhite Mine,Thunder Bay,212220,31509,0,23.31,1128.4,0,0,0,,32661,32661,32661,Ernst & Young LLP
2013,1057,Goreway Station Partnership,Goreway Power Station,Brampton,221112,566238.585,0,3097.185,4576.53,0,0,0,,573913,573913,573913,Conestoga-Rovers & Associates Limited (CRA)
2013,1058,Greater Toronto Airports Authority,Toronto Pearson International Airport,Mississauga,488190,48573.262,0,21.147,302.87,0,24.7,0,,48922,48922,48922,
2013,1059,"Greenfield Energy Centre, LP",Greenfield Energy Centre,Courtright,221112,696958.8,0,3818.094,5636.11,0,0,0,,706414,706414,706414,Stantec Consulting Ltd.
2013,1060,GreenField Specialty Alcohols Inc.,Chatham Plant,Chatham,325190,137753.2306,728.2713,56.9949,749.9024,0,0,0,,139289,138560,138560,KPMG Performance Registrar Inc.
2013,1061,GreenField Johnstown Limited Partnership,Johnstown Plant,Prescott,325190,87756.25,157.2,36.33,477.4,0,0,0,,88428,88270,88270,KPMG Performance Registrar Inc.
2013,1062,H.J. Heinz Co. of Canada Ltd.,Heinz Leamington Facility,Leamington,311420,46462,0,19.215,252.96,0,0,0,,46735,46735,46735,
2013,1063,Hamilton Health Sciences Corporation,McMaster University Medical Centre Co-generation Plant,Hamiton,622112,36876,0,15.12,210.8,0,0,0,,37102,37102,37102,Conestoga-Rovers & Associates Limited (CRA)
2013,1064,Hamilton Specialty Bar Corporation,Hamilton Specialty Bar,Hamilton,331110,34368,0,8.568,112.84,0,0,0,,34490,34490,34490,NSF International
2013,1066,Hanson Brick,Hanson Brick - Burlington,Burlington,327990,38439,0,10.1913,134.106,0,0,0,,38584,38584,38584,Stantec Consulting Ltd.
2013,1068,Hiram Walker & Sons Ltd.,Walkerville,Windsor,312140,65048.33,0,26.88,353.4,0,0,0,,65429,65429,65429,Conestoga-Rovers & Associates Limited (CRA)
2013,1069,Holcim (Canada) inc.,Mississauga Cement Plant,Mississauga,327310,985926,0,2293.5003,864.342,0,0,0,,989084,989084,989084,PricewaterhouseCoopers LLP
2013,1070,Honda Canada Inc.,Alliston,Alliston,336110,55818.875,0,23.1,303.8,0,0,0,,56146,56146,56146,Conestoga-Rovers & Associates Limited (CRA)
2013,1072,Imperial Oil,Nanticoke Refinery,Nanticoke,324110,1090935.4,0,6203.295,3899.8,0,0,0,,1101039,1101039,1101039,Conestoga-Rovers & Associates Limited (CRA)
2013,1073,Imperial Oil,Sarnia Chemical Plant,Sarnia,325110,277445.7763,0,8205.6759,1649.51,0,0,0,,287301,287301,287301,Conestoga-Rovers & Associates Limited (CRA)
2013,1074,Imperial Oil,Sarnia Refinery Plant,Sarnia,324110,1611014.192,0,14186.004,8584.52,0,0,0,,1633785,1633785,1633785,Conestoga-Rovers & Associates Limited (CRA)
2013,1075,Ingredion Canada Incorporated,Ingredion Canada Incorporated  - Cardinal Plant,Cardinal,311221,22655.5052,0,9.373,123.3614,0,0,0,,22789,22789,22789,Conestoga-Rovers & Associates Limited (CRA)
2013,1076,Ingredion Canada Incorporated,Ingredion Canada Incorporated - London Plant,London,311221,115312,0,47.7099,627.75,0,0,0,,115988,115988,115988,Conestoga-Rovers & Associates Limited (CRA)
2013,1077,Ingredion Canada Incorporated,Ingredion Canada Incorporated  - Port Colborne Plant,Port Colborne,311221,72450,0,29.9754,394.413,0,0,0,,72875,72875,72875,Conestoga-Rovers & Associates Limited (CRA)
2013,1078,Innophos Canada Inc.,Port Maitland Plant,Lowbanks,325189,32659.1,0,8.61,114.7,0,0,0,,32783,32783,32783,Conestoga-Rovers & Associates Limited (CRA)
2013,1079,Integrated Grain Processors Co-operative Incorporated,IGPC Ethanol Inc. - Aylmer Plant,Aylmer,325190,60735,309,52.7415,332.134,0,0,0,,61429,61120,61120,Conestoga-Rovers & Associates Limited (CRA)
2013,1080,Interlake Paper,Interlake Paper,St. Catharines,322121,25914.4,0,10.67,140.78,0,0,0,,26066,26066,26066,Conestoga-Rovers & Associates Limited (CRA)
2013,1081,INVISTA (Canada) Company,INVISTA (Canada) Company,Kingston,325220,82868.646,0,34.182,450.5776,0,0,0,,83354,83354,83354,Conestoga-Rovers & Associates Limited (CRA)
2013,1082,INVISTA (Canada) Company,Maitland Site,Maitland,325190,234946.57,0,81.06,1066.4,0,0,0,,236095,236095,236095,Conestoga-Rovers & Associates Limited (CRA)
2013,1083,Irving Tissue,Irving Tissue,Toronto,322121,45081.9482,0,18.7509,256.339,0,0,0,,45358,45358,45358,SAI Global
2013,1084,Ivaco Rolling Mills 2004 L. P.,Ivaco Rolling Mills,L'Orignal,331110,63729.828,0,18.963,249.55,0,0,0,,63999,63999,63999,RWDI AIR Inc.
2013,1085,Jungbunzlauer Canada Inc.,Jungbunzlauer Canada Inc.,Port Colborne,325190,66730.7197,0,27.6087,363.258,0,0,0,,67122,67122,67122,Conestoga-Rovers & Associates Limited (CRA)
2013,1086,Labatt Breweries of Canada LP,LABATT BREWERIES ONTARIO - LONDON BREWERY,London,312120,27342.082,0,11.319,148.8,0,0,0,,27503,27503,27503,Conestoga-Rovers & Associates Limited (CRA)
2013,1087,Lafarge Canada Inc.,Bath Cement Plant,Bath,327310,625015,0,600.768,1310.99,0,0,0,,626927,626927,626927,Conestoga-Rovers & Associates Limited (CRA)
2013,1090,London Health Sciences Centre,Victoria Hospital,London,622111,41264.225,0,145.446,296.98,0,0,0,,41707,41707,41707,Stantec Consulting Ltd.
2013,1091,"Rothsay, a Division of Darling International Canada Inc.",Moorefield Site,Moorefield,311614,23396,0,9.66,127.1,0,0,0,,23533,23533,23533,Conestoga-Rovers & Associates Limited (CRA)
2013,1092,Maple Lodge Farms Ltd.,Maple Lodge Farms Limited - Brampton,Brampton,311615,28909,0,11.97,157.48,0,0,0,,29079,29079,29079,Ernst & Young LLP
2013,1093,Nemak of Canada Corp.,WINDSOR ALUMINUM PLANT,Windsor,331529,20721,0,8.568,112.84,0,0,0,,20843,20843,20843,Conestoga-Rovers & Associates Limited (CRA)
2013,1094,New Forest Paper Mills LP,New Forest Paper Mills LP,Scarborough,322130,55938.95,1856,23.0895,304.265,0,0,0,,58123,56267,56267,Conestoga-Rovers & Associates Limited (CRA)
2013,1095,Northland Power Inc.,Cochrane Generating Station,Cochrane,221112,114720.459,176951.717,1818.201,3269.57,0,0,0,,296760,119808,119808,SAI Global
2013,1096,Northland Power Inc.,Iroquois Falls Generating Station,Iroquois Falls,221112,331939.674,0,1818.39,2684.29,0,0,0,,336443,336443,336443,SAI Global
2013,1097,Kingston CoGen Limited Partnership,Kingston CoGen,Bath,221112,326810.58,0,1790.2244,2643.9522,0,0,0,,331245,331245,331245,SAI Global
2013,1098,Northland Power Inc.,Kirkland Lake Generating Station,Kirkland Lake,221112,308510.762,274766.865,3537.45,6131.18,0,0,0,,592947,318180,318180,SAI Global
2013,1099,Northland Power Inc.,Thorold Cogen Generating Station,Thorold,221112,314814.723,37654.812,1739.073,2567.11,0,0,0,,356776,319121,319121,SAI Global
2013,1100,NOVA Chemicals (Canada) Ltd.,Corunna Site,Corunna,325110,1429536.99,0,3998.0913,4620.147,0,0,0,,1438156,1438156,1438156,Ernst & Young LLP
2013,1101,NOVA Chemicals (Canada) Ltd.,Moore Site,Mooretown,325210,55715.5458,0,43.533,262.725,0,0,0,,56022,56022,56022,Ernst & Young LLP
2013,1102,NOVA Chemicals Corporation,St. Clair River Site,Corunna,325210,59185.56,0,30.1392,300.979,0,0,0,,59517,59517,59517,Ernst & Young LLP
2013,1103,O-I Canada Corp.,Plant #31 Brampton,Brampton,327214,65166,0,23.1,297.6,0,0,0,,65487,65487,65487,Conestoga-Rovers & Associates Limited (CRA)
2013,1104,Ontario Power Generation Inc.,Atikokan Generating Station,Atikokan,221119,3937,0,21.63,31.93,0,0,0,,3991,3991,3991,Ernst & Young LLP
2013,1105,Ontario Power Generation Inc.,Lambton Generating Station,Courtright,221112,1592967.176,0,310.5501,6594.723,0,0,0,,1599873,1599873,1599873,Ernst & Young LLP
2013,1106,Ontario Power Generation Inc.,Lennox Generating Station,Greater Napanee,221112,56322,0,253.05,523.9,0,0,0,,57099,57099,57099,Ernst & Young LLP
2013,1107,Ontario Power Generation Inc.,Nanticoke Generating Station,Nanticoke,221112,1529141,0,518.7,8432,0,0,0,,1538092,1538092,1538092,Ernst & Young LLP
2013,1108,Ontario Power Generation Inc.,Thunder Bay Generating Station,Thunder Bay,221119,33851,2304,11.555,216.6745,0,0,0,,36384,34080,34080,Ernst & Young LLP
2013,1109,Oxy Vinyls Canada Co.,Niagara PVC Plant,Thorold,325210,33050,0,13.9133,197.7143,0,0,0,,33262,33262,33262,Conestoga-Rovers & Associates Limited (CRA)
2013,1111,Petro-Canada Lubricants Inc.,Mississauga Lubricants Centre,Mississauga,324190,370885.3012,0,703.8633,2015.217,0,0,0,,373605,373605,373605,Conestoga-Rovers & Associates Limited (CRA)
2013,1113,Plains Midstream Canada,Sarnia Fractionation Plant,Sarnia,211113,134251,0,228.9,728.996,0,0,0,,135209,135209,135209,SAI Global
2013,1116,Portlands Energy Centre LP,Portlands Energy Centre,Toronto,221112,336741,0,1832.25,2718.7,0,0,0,,341292,341292,341292,SAI Global
2013,1117,Queen's University at Kingston,Main Campus,Kingston,611310,46139.49,0,18.6038,259.6132,0,0,0,,46418,46418,46418,KPMG Performance Registrar Inc.
2013,1118,Redpath Sugar Ltd,Toronto Refinery,Toronto,311310,69396.09,0,29.0557,399.9651,0,0,0,,69826,69826,69826,SAI Global
2013,1119,Resolute FP Canada Inc.,Fort Frances Division,Fort Frances,322121,122267,47519,370.02,1295.8,0,0,0,,171452,123933,123933,Enviro-Access Inc.
2013,1120,Resolute FP Canada Inc.,Thunder Bay Operations,Thunder Bay,322112,179691,1177876,7991.34,18565.9,0,0,0,,1384125,206249,206249,Enviro-Access Inc.
2013,1121,ROXUL Inc.,ROXUL Inc.,Milton,327990,92532.5,0,19.3326,206.6429,0,0,0,,92759,92759,92759,Conestoga-Rovers & Associates Limited (CRA)
2013,1122,Safety-Kleen Canada Inc.,Oil Recovery Division,Breslau,324190,44013.59,0,177.833,199.8741,0,0,0,,44392,44392,44392,Conestoga-Rovers & Associates Limited (CRA)
2013,1123,Sanofi Pasteur Ltd.,Connaught Campus,Toronto,325410,45830.464,0,250.698,373.86,0,0,0,,46456,46456,46456,PricewaterhouseCoopers LLP
2013,1124,City of Sault Ste. Marie,West End Water Pollution Control Plant,Sault Ste. Marie,221320,627.84,0,0.1312,612.808,0,0,0,,1241,1241,1241,
2013,1125,Shell Canada Products,Sarnia Manufacturing Centre,Corunna,324110,718675.338,0,12357.8154,2759.992,0,0,0,,733794,733794,733794,"LRQA America's Sustainability, Inc."
2013,1126,Sonoco Canada Corporation,Sonoco Brantford,Brantford,322130,24419,0,10.101,132.99,0,0,0,,24563,24563,24563,SAI Global
2013,1127,Sonoco Canada Corporation,Sonoco - Trent Valley Mill,Trenton,322130,40819.5,0,16.884,222.27,0,0,0,,41059,41059,41059,SAI Global
2013,1128,"St. Clair Power, LP",St. Clair Energy Center,Corunna,221112,380974.3236,0,2087.0073,3080.842,0,294.84,0,,386438,386438,386438,Conestoga-Rovers & Associates Limited (CRA)
2013,1129,St. Marys Cement Inc.,Bowmanville Cement Plant,Bowmanville,327310,1439307.316,0,351.8422,1431.4197,0,0,0,,1441091,1441091,1441091,Conestoga-Rovers & Associates Limited (CRA)
2013,1130,St. Marys Cement Inc.,St. Marys Cement Plant,St. Marys,327310,470057.96,0,172.41,342.86,0,0,0,,470574,470574,470574,Conestoga-Rovers & Associates Limited (CRA)
2013,1131,Strathcona Paper GP Inc.,Strathcona Paper LP,Napanee,322130,29587.427,0,12.243,161.2,0,0,0,,29761,29761,29761,RWDI AIR Inc.
2013,1132,Styrolution Canada Ltd.,Sarnia Site,Sarnia,325110,129258.454,0,77.7987,494.853,0,0,0,,129832,129832,129832,Stantec Consulting Ltd.
2013,1133,Suncor Energy Products Partnership,Sarnia Refinery,Sarnia,324110,604607.1442,0,7925.6037,4045.314,0,0,0,,616579,616579,616579,Conestoga-Rovers & Associates Limited (CRA)
2013,1134,Suncor Energy Products Inc.,St. Clair Ethanol Plant,Mooretown,325190,156889.7732,105.2205,67.5969,854.081,0,0,0,,157917,157811,157811,Conestoga-Rovers & Associates Limited (CRA)
2013,1135,Tembec,Kapuskasing Operations,Kapuskasing,322122,31943.615,194376.724,1320.123,2746.29,0,0,0,,230387,36010,36010,Conestoga-Rovers & Associates Limited (CRA)
2013,1136,Algoma Tubes Inc.,Tenaris Algoma Tubes,Sault Ste. Marie,331210,81999,0,34.02,446.4,0,0,0,,82480,82480,82480,RWDI AIR Inc.
2013,1137,Terra International (Canada) Inc.,CF Industries Courtright Nitrogen Complex,Courtright,325313,742637.8237,0,72.8322,55929.89,0,0,0,,798641,798641,798641,SAI Global
2013,1138,AV Terrace Bay Inc.,AV Terrace Bay,Terrace Bay,322112,118436.73,919500.62,6241.4037,15208.166,0,0,0,,1059387,139886,139886,SAI Global
2013,1139,The International Group Inc.,Agincourt Plant,Toronto,324190,35883.6462,0,15.1536,196.044,0,0,0,,36095,36095,36095,SAI Global
2013,1140,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Cambridge),Cambridge,336110,64292.485,0,26.649,352.16,0,0,0,,64672,64672,64672,Conestoga-Rovers & Associates Limited (CRA)
2013,1141,Toyota Motor Manufacturing Canada Inc.,Toyota Motor Manufacturing Canada (Woodstock),Woodstock,336110,37264.644,0,15.414,202.74,0,0,0,,37483,37483,37483,Conestoga-Rovers & Associates Limited (CRA)
2013,1142,TransAlta Generation Partnership,Mississauga Cogeneration Plant,Mississauga,221112,362603.2531,0,489.4638,2790.62,0,0,0,,365884,365884,365884,Ernst & Young LLP
2013,1143,TransAlta Generation Partnership,Ottawa Health Sciences Centre (OHSC) Cogeneration Facility,Ottawa,221112,146802.1738,0,200.9721,1135.313,0,0,0,,148139,148139,148139,Ernst & Young LLP
2013,1144,TransAlta Generation Partnership,Sarnia Regional Cogeneration Facility,Sarnia,221112,1166150.231,0,1655.6421,9134.584,0,0,0,,1176941,1176941,1176941,Ernst & Young LLP
2013,1145,TransAlta Generation Partnership,Windsor Essex Cogeneration Plant,Windsor,221112,189301.547,0,262.1661,1469.896,0,0,0,,191034,191034,191034,Ernst & Young LLP
2013,1146,TransCanada Energy Ltd.,Halton Hills Generating Station,Halton Hills,221112,607118,0,3325.8393,4909.563,0,0,0,,615354,615354,615354,"ICF Consulting Canada, Inc."
2013,1147,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Ontario",Kenora,486210,731111.4685,0,15525.5688,6032.476,0,0,0,,752670,752670,752670,"ICF Consulting Canada, Inc."
2013,1148,U.S. Steel Canada Inc.,Hamilton Works,Hamilton,331110,476145.61,0,14110.5384,932.294,0,0,0,,491189,491189,491189,Conestoga-Rovers & Associates Limited (CRA)
2013,1149,Stelco Inc.,Lake Erie,Haldimand County,331110,1932528.06,0,3232.173,1502.57,0,0,0,0,1937263,1937263,1937263,GHD
2013,1150,Union Gas Limited,Natural Gas Transmission and Distribution,Chatham,221210,275815.1219,0,5857.0911,2275.772,0,0,0,,283948,283948,283948,Conestoga-Rovers & Associates Limited (CRA)
2013,1151,University of Guelph,Guelph Campus,Guelph,611310,39211.57,0,16.1914,226.0179,0,0,0,,39454,39454,39454,Conestoga-Rovers & Associates Limited (CRA)
2013,1152,The Governing Council of the University of Toronto,St George Campus,Toronto,611310,82705,0,452.76,668.36,0,0,0,,83827,83827,83827,Conestoga-Rovers & Associates Limited (CRA)
2013,1153,The University of Western Ontario,Main Campus,London,611310,47016.0535,14.3314,19.4586,271.529,0,0,0,,47322,47307,47307,SAI Global
2013,1156,Whitby Cogeneration L.P.,Whitby Cogeneration,Whitby,221112,207149,0,328.041,1689.19,0,0,0,,209167,209167,209167,Conestoga-Rovers & Associates Limited (CRA)
2013,1157,Glencore Canada Corporation DUPLICATE???,Kidd Metallurgical Site,Timmins/District of Cochrane,212233,29253.11,0,12.096,159.34,0,0,0,0,29425,29425,29425,Stantec Consulting Ltd.
2013,1158,Glencore Canada Corporation,Sudbury Nickel Smelter Complex,Falconbridge,331410,123270.9369,0,14.754,195.3248,0,0,0,0,123482,123482,123482,Stantec Consulting Ltd.
2013,1159,York University,York University - Keele Campus,Toronto,611310,48779,0,176.61,353.4,0,176.8,0,,49486,49486,49486,Conestoga-Rovers & Associates Limited (CRA)
2013,1160,York Energy Centre LP,York Energy Centre,Newmarket,221112,41153.788,0,225.435,332.94,0,0,0,,41713,41713,41713,NSF International
2013,1162,City of Hamilton,Glanbrook Landfill Site,Hamilton,562210,0,19211,7.35,10.85,0,0,0,,19230,19,19,
2013,1163,GreenField Specialty Alcohols Inc.,Tiverton Plant,Tiverton,325190,25151.1213,0,10.0802,135.2174,0,0,0,,25297,25297,25297,KPMG Performance Registrar Inc.
2013,1164,Magna Exteriors and Interiors Corp.,POLYCON INDUSTRIES,Guelph,326193,24859,0,10.29,135.47,0,0,0,,25005,25005,25005,Conestoga-Rovers & Associates Limited (CRA)
2013,1165,University of Windsor,University of Windsor,Windsor,611310,23172,0,9.45,133.3,0,0,0,,23315,23315,23315,Conestoga-Rovers & Associates Limited (CRA)
2013,1166,Ruetgers Canada Inc.,Ruetgers Canada Inc,Hamilton,325190,27115.74,0,11.109,146.01,0,0,0,0,27273,27273,27273,Conestoga-Rovers & Associates Limited (CRA)
2013,1168,Vale Canada Limited,"Copper Cliff Mining, Smelting and Refining Complex",Copper Cliff,331410,428948.27,0,144.543,2083.417,0,0,0,0,431177,431177,431177,Ernst & Young LLP
2013,1170,McMaster University,MCMASTER UNIVERSITY,Hamilton,611310,22118.5,0,9.198,130.82,0,0,0,0,22259,22259,22259,Conestoga-Rovers & Associates Limited (CRA)
2013,1201,Soave Hydroponics Company,Great Northern Hydroponics,Kingsville,111419,31781.36,0,13.23,182.9,0,0,0,0,31978,31978,31978,GHD
2013,1218,Great Lakes Greenhouses Inc.,Great Lakes Greenhouses Inc.,Leamington,111419,26494.345,0,10.941,154.69,0,0,0,0,26660,26660,26660,"Ruby Canyon Engineering, Inc."
2013,1222,Nature Fresh Farms,Nature Fresh Plant 1,Leamington,111419,22441.101,15230.673,111.72,334.49,0,0,0,0,38118,22887,22887,
2013,1225,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,ARCELORMITTAL WINDSOR A DIVISION OF ARCELORMITTAL DOFASCO G.P.,Windsor,332810,28635,0,11.8474,155.881,0,0,0,0,28803,28803,28803,GHD Limited (formerly CRA)
2014,1001,ADM Agri-Industries Company,ADM AGRI-INDUSTRIES - ADM Windsor,Windsor,311224,63406.7237,0,25.7586,342.705,0,0,0,,63776,63776,63776,Conestoga-Rovers & Associates Limited (CRA)
2014,1002,Air Products Canada Ltd.,Corunna Hydrogen Facility,Corunna,325120,459950,0,0,0,0,0,0,,459950,459950,459950,Conestoga-Rovers & Associates Limited (CRA)
2014,1003,Emerald Energy From Waste Inc.,Emerald Energy from Waste Inc.,Brampton,562210,76465.21,37426.52,644.28,849.4,0,0,0,,115386,77959,77959,Conestoga-Rovers & Associates Limited (CRA)
2014,1005,ArcelorMittal Dofasco Inc.,Dofasco Hamilton,Hamilton,331110,5095434.499,0,19749.807,3141.385,0,0,0,,5118326,5118326,5118326,PricewaterhouseCoopers LLP
2014,1006,Atlantic Packaging Products Ltd.,111 Progress,Scarborough,322130,36924,11547,15.2775,201.004,0,0,0,,48688,37141,37141,Conestoga-Rovers & Associates Limited (CRA)
